DateID,Date,DayofWeek,Month,Quarter,Year,isWeekend
20220703,07/03/22,Sunday,7,3,2022,TRUE
20220704,07/04/22,Monday,7,3,2022,FALSE
20220705,07/05/22,Tuesday,7,3,2022,FALSE
20220706,07/06/22,Wednesday,7,3,2022,FALSE
20220707,07/07/22,Thursday,7,3,2022,FALSE
20220708,07/08/22,Friday,7,3,2022,FALSE
20220709,07/09/22,Saturday,7,3,2022,TRUE
20220710,07/10/22,Sunday,7,3,2022,TRUE
20220711,07/11/22,Monday,7,3,2022,FALSE
20220712,07/12/22,Tuesday,7,3,2022,FALSE
20220713,07/13/22,Wednesday,7,3,2022,FALSE
20220714,07/14/22,Thursday,7,3,2022,FALSE
20220715,07/15/22,Friday,7,3,2022,FALSE
20220716,07/16/22,Saturday,7,3,2022,TRUE
20220717,07/17/22,Sunday,7,3,2022,TRUE
20220718,07/18/22,Monday,7,3,2022,FALSE
20220719,07/19/22,Tuesday,7,3,2022,FALSE
20220720,07/20/22,Wednesday,7,3,2022,FALSE
20220721,07/21/22,Thursday,7,3,2022,FALSE
20220722,07/22/22,Friday,7,3,2022,FALSE
20220723,07/23/22,Saturday,7,3,2022,TRUE
20220724,07/24/22,Sunday,7,3,2022,TRUE
20220725,07/25/22,Monday,7,3,2022,FALSE
20220726,07/26/22,Tuesday,7,3,2022,FALSE
20220727,07/27/22,Wednesday,7,3,2022,FALSE
20220728,07/28/22,Thursday,7,3,2022,FALSE
20220729,07/29/22,Friday,7,3,2022,FALSE
20220730,07/30/22,Saturday,7,3,2022,TRUE
20220731,07/31/22,Sunday,7,3,2022,TRUE
20220801,08/01/22,Monday,8,3,2022,FALSE
20220802,08/02/22,Tuesday,8,3,2022,FALSE
20220803,08/03/22,Wednesday,8,3,2022,FALSE
20220804,08/04/22,Thursday,8,3,2022,FALSE
20220805,08/05/22,Friday,8,3,2022,FALSE
20220806,08/06/22,Saturday,8,3,2022,TRUE
20220807,08/07/22,Sunday,8,3,2022,TRUE
20220808,08/08/22,Monday,8,3,2022,FALSE
20220809,08/09/22,Tuesday,8,3,2022,FALSE
20220810,08/10/22,Wednesday,8,3,2022,FALSE
20220811,08/11/22,Thursday,8,3,2022,FALSE
20220812,08/12/22,Friday,8,3,2022,FALSE
20220813,08/13/22,Saturday,8,3,2022,TRUE
20220814,08/14/22,Sunday,8,3,2022,TRUE
20220815,08/15/22,Monday,8,3,2022,FALSE
20220816,08/16/22,Tuesday,8,3,2022,FALSE
20220817,08/17/22,Wednesday,8,3,2022,FALSE
20220818,08/18/22,Thursday,8,3,2022,FALSE
20220819,08/19/22,Friday,8,3,2022,FALSE
20220820,08/20/22,Saturday,8,3,2022,TRUE
20220821,08/21/22,Sunday,8,3,2022,TRUE
20220822,08/22/22,Monday,8,3,2022,FALSE
20220823,08/23/22,Tuesday,8,3,2022,FALSE
20220824,08/24/22,Wednesday,8,3,2022,FALSE
20220825,08/25/22,Thursday,8,3,2022,FALSE
20220826,08/26/22,Friday,8,3,2022,FALSE
20220827,08/27/22,Saturday,8,3,2022,TRUE
20220828,08/28/22,Sunday,8,3,2022,TRUE
20220829,08/29/22,Monday,8,3,2022,FALSE
20220830,08/30/22,Tuesday,8,3,2022,FALSE
20220831,08/31/22,Wednesday,8,3,2022,FALSE
20220901,09/01/22,Thursday,9,3,2022,FALSE
20220902,09/02/22,Friday,9,3,2022,FALSE
20220903,09/03/22,Saturday,9,3,2022,TRUE
20220904,09/04/22,Sunday,9,3,2022,TRUE
20220905,09/05/22,Monday,9,3,2022,FALSE
20220906,09/06/22,Tuesday,9,3,2022,FALSE
20220907,09/07/22,Wednesday,9,3,2022,FALSE
20220908,09/08/22,Thursday,9,3,2022,FALSE
20220909,09/09/22,Friday,9,3,2022,FALSE
20220910,09/10/22,Saturday,9,3,2022,TRUE
20220911,09/11/22,Sunday,9,3,2022,TRUE
20220912,09/12/22,Monday,9,3,2022,FALSE
20220913,09/13/22,Tuesday,9,3,2022,FALSE
20220914,09/14/22,Wednesday,9,3,2022,FALSE
20220915,09/15/22,Thursday,9,3,2022,FALSE
20220916,09/16/22,Friday,9,3,2022,FALSE
20220917,09/17/22,Saturday,9,3,2022,TRUE
20220918,09/18/22,Sunday,9,3,2022,TRUE
20220919,09/19/22,Monday,9,3,2022,FALSE
20220920,09/20/22,Tuesday,9,3,2022,FALSE
20220921,09/21/22,Wednesday,9,3,2022,FALSE
20220922,09/22/22,Thursday,9,3,2022,FALSE
20220923,09/23/22,Friday,9,3,2022,FALSE
20220924,09/24/22,Saturday,9,3,2022,TRUE
20220925,09/25/22,Sunday,9,3,2022,TRUE
20220926,09/26/22,Monday,9,3,2022,FALSE
20220927,09/27/22,Tuesday,9,3,2022,FALSE
20220928,09/28/22,Wednesday,9,3,2022,FALSE
20220929,09/29/22,Thursday,9,3,2022,FALSE
20220930,09/30/22,Friday,9,3,2022,FALSE
20221001,10/01/22,Saturday,10,4,2022,TRUE
20221002,10/02/22,Sunday,10,4,2022,TRUE
20221003,10/03/22,Monday,10,4,2022,FALSE
20221004,10/04/22,Tuesday,10,4,2022,FALSE
20221005,10/05/22,Wednesday,10,4,2022,FALSE
20221006,10/06/22,Thursday,10,4,2022,FALSE
20221007,10/07/22,Friday,10,4,2022,FALSE
20221008,10/08/22,Saturday,10,4,2022,TRUE
20221009,10/09/22,Sunday,10,4,2022,TRUE
20221010,10/10/22,Monday,10,4,2022,FALSE
20221011,10/11/22,Tuesday,10,4,2022,FALSE
20221012,10/12/22,Wednesday,10,4,2022,FALSE
20221013,10/13/22,Thursday,10,4,2022,FALSE
20221014,10/14/22,Friday,10,4,2022,FALSE
20221015,10/15/22,Saturday,10,4,2022,TRUE
20221016,10/16/22,Sunday,10,4,2022,TRUE
20221017,10/17/22,Monday,10,4,2022,FALSE
20221018,10/18/22,Tuesday,10,4,2022,FALSE
20221019,10/19/22,Wednesday,10,4,2022,FALSE
20221020,10/20/22,Thursday,10,4,2022,FALSE
20221021,10/21/22,Friday,10,4,2022,FALSE
20221022,10/22/22,Saturday,10,4,2022,TRUE
20221023,10/23/22,Sunday,10,4,2022,TRUE
20221024,10/24/22,Monday,10,4,2022,FALSE
20221025,10/25/22,Tuesday,10,4,2022,FALSE
20221026,10/26/22,Wednesday,10,4,2022,FALSE
20221027,10/27/22,Thursday,10,4,2022,FALSE
20221028,10/28/22,Friday,10,4,2022,FALSE
20221029,10/29/22,Saturday,10,4,2022,TRUE
20221030,10/30/22,Sunday,10,4,2022,TRUE
20221031,10/31/22,Monday,10,4,2022,FALSE
20221101,11/01/22,Tuesday,11,4,2022,FALSE
20221102,11/02/22,Wednesday,11,4,2022,FALSE
20221103,11/03/22,Thursday,11,4,2022,FALSE
20221104,11/04/22,Friday,11,4,2022,FALSE
20221105,11/05/22,Saturday,11,4,2022,TRUE
20221106,11/06/22,Sunday,11,4,2022,TRUE
20221107,11/07/22,Monday,11,4,2022,FALSE
20221108,11/08/22,Tuesday,11,4,2022,FALSE
20221109,11/09/22,Wednesday,11,4,2022,FALSE
20221110,11/10/22,Thursday,11,4,2022,FALSE
20221111,11/11/22,Friday,11,4,2022,FALSE
20221112,11/12/22,Saturday,11,4,2022,TRUE
20221113,11/13/22,Sunday,11,4,2022,TRUE
20221114,11/14/22,Monday,11,4,2022,FALSE
20221115,11/15/22,Tuesday,11,4,2022,FALSE
20221116,11/16/22,Wednesday,11,4,2022,FALSE
20221117,11/17/22,Thursday,11,4,2022,FALSE
20221118,11/18/22,Friday,11,4,2022,FALSE
20221119,11/19/22,Saturday,11,4,2022,TRUE
20221120,11/20/22,Sunday,11,4,2022,TRUE
20221121,11/21/22,Monday,11,4,2022,FALSE
20221122,11/22/22,Tuesday,11,4,2022,FALSE
20221123,11/23/22,Wednesday,11,4,2022,FALSE
20221124,11/24/22,Thursday,11,4,2022,FALSE
20221125,11/25/22,Friday,11,4,2022,FALSE
20221126,11/26/22,Saturday,11,4,2022,TRUE
20221127,11/27/22,Sunday,11,4,2022,TRUE
20221128,11/28/22,Monday,11,4,2022,FALSE
20221129,11/29/22,Tuesday,11,4,2022,FALSE
20221130,11/30/22,Wednesday,11,4,2022,FALSE
20221201,12/01/22,Thursday,12,4,2022,FALSE
20221202,12/02/22,Friday,12,4,2022,FALSE
20221203,12/03/22,Saturday,12,4,2022,TRUE
20221204,12/04/22,Sunday,12,4,2022,TRUE
20221205,12/05/22,Monday,12,4,2022,FALSE
20221206,12/06/22,Tuesday,12,4,2022,FALSE
20221207,12/07/22,Wednesday,12,4,2022,FALSE
20221208,12/08/22,Thursday,12,4,2022,FALSE
20221209,12/09/22,Friday,12,4,2022,FALSE
20221210,12/10/22,Saturday,12,4,2022,TRUE
20221211,12/11/22,Sunday,12,4,2022,TRUE
20221212,12/12/22,Monday,12,4,2022,FALSE
20221213,12/13/22,Tuesday,12,4,2022,FALSE
20221214,12/14/22,Wednesday,12,4,2022,FALSE
20221215,12/15/22,Thursday,12,4,2022,FALSE
20221216,12/16/22,Friday,12,4,2022,FALSE
20221217,12/17/22,Saturday,12,4,2022,TRUE
20221218,12/18/22,Sunday,12,4,2022,TRUE
20221219,12/19/22,Monday,12,4,2022,FALSE
20221220,12/20/22,Tuesday,12,4,2022,FALSE
20221221,12/21/22,Wednesday,12,4,2022,FALSE
20221222,12/22/22,Thursday,12,4,2022,FALSE
20221223,12/23/22,Friday,12,4,2022,FALSE
20221224,12/24/22,Saturday,12,4,2022,TRUE
20221225,12/25/22,Sunday,12,4,2022,TRUE
20221226,12/26/22,Monday,12,4,2022,FALSE
20221227,12/27/22,Tuesday,12,4,2022,FALSE
20221228,12/28/22,Wednesday,12,4,2022,FALSE
20221229,12/29/22,Thursday,12,4,2022,FALSE
20221230,12/30/22,Friday,12,4,2022,FALSE
20221231,12/31/22,Saturday,12,4,2022,TRUE
20230101,01/01/23,Sunday,1,1,2023,TRUE
20230102,01/02/23,Monday,1,1,2023,FALSE
20230103,01/03/23,Tuesday,1,1,2023,FALSE
20230104,01/04/23,Wednesday,1,1,2023,FALSE
20230105,01/05/23,Thursday,1,1,2023,FALSE
20230106,01/06/23,Friday,1,1,2023,FALSE
20230107,01/07/23,Saturday,1,1,2023,TRUE
20230108,01/08/23,Sunday,1,1,2023,TRUE
20230109,01/09/23,Monday,1,1,2023,FALSE
20230110,01/10/23,Tuesday,1,1,2023,FALSE
20230111,01/11/23,Wednesday,1,1,2023,FALSE
20230112,01/12/23,Thursday,1,1,2023,FALSE
20230113,01/13/23,Friday,1,1,2023,FALSE
20230114,01/14/23,Saturday,1,1,2023,TRUE
20230115,01/15/23,Sunday,1,1,2023,TRUE
20230116,01/16/23,Monday,1,1,2023,FALSE
20230117,01/17/23,Tuesday,1,1,2023,FALSE
20230118,01/18/23,Wednesday,1,1,2023,FALSE
20230119,01/19/23,Thursday,1,1,2023,FALSE
20230120,01/20/23,Friday,1,1,2023,FALSE
20230121,01/21/23,Saturday,1,1,2023,TRUE
20230122,01/22/23,Sunday,1,1,2023,TRUE
20230123,01/23/23,Monday,1,1,2023,FALSE
20230124,01/24/23,Tuesday,1,1,2023,FALSE
20230125,01/25/23,Wednesday,1,1,2023,FALSE
20230126,01/26/23,Thursday,1,1,2023,FALSE
20230127,01/27/23,Friday,1,1,2023,FALSE
20230128,01/28/23,Saturday,1,1,2023,TRUE
20230129,01/29/23,Sunday,1,1,2023,TRUE
20230130,01/30/23,Monday,1,1,2023,FALSE
20230131,01/31/23,Tuesday,1,1,2023,FALSE
20230201,02/01/23,Wednesday,2,1,2023,FALSE
20230202,02/02/23,Thursday,2,1,2023,FALSE
20230203,02/03/23,Friday,2,1,2023,FALSE
20230204,02/04/23,Saturday,2,1,2023,TRUE
20230205,02/05/23,Sunday,2,1,2023,TRUE
20230206,02/06/23,Monday,2,1,2023,FALSE
20230207,02/07/23,Tuesday,2,1,2023,FALSE
20230208,02/08/23,Wednesday,2,1,2023,FALSE
20230209,02/09/23,Thursday,2,1,2023,FALSE
20230210,02/10/23,Friday,2,1,2023,FALSE
20230211,02/11/23,Saturday,2,1,2023,TRUE
20230212,02/12/23,Sunday,2,1,2023,TRUE
20230213,02/13/23,Monday,2,1,2023,FALSE
20230214,02/14/23,Tuesday,2,1,2023,FALSE
20230215,02/15/23,Wednesday,2,1,2023,FALSE
20230216,02/16/23,Thursday,2,1,2023,FALSE
20230217,02/17/23,Friday,2,1,2023,FALSE
20230218,02/18/23,Saturday,2,1,2023,TRUE
20230219,02/19/23,Sunday,2,1,2023,TRUE
20230220,02/20/23,Monday,2,1,2023,FALSE
20230221,02/21/23,Tuesday,2,1,2023,FALSE
20230222,02/22/23,Wednesday,2,1,2023,FALSE
20230223,02/23/23,Thursday,2,1,2023,FALSE
20230224,02/24/23,Friday,2,1,2023,FALSE
20230225,02/25/23,Saturday,2,1,2023,TRUE
20230226,02/26/23,Sunday,2,1,2023,TRUE
20230227,02/27/23,Monday,2,1,2023,FALSE
20230228,02/28/23,Tuesday,2,1,2023,FALSE
20230301,03/01/23,Wednesday,3,1,2023,FALSE
20230302,03/02/23,Thursday,3,1,2023,FALSE
20230303,03/03/23,Friday,3,1,2023,FALSE
20230304,03/04/23,Saturday,3,1,2023,TRUE
20230305,03/05/23,Sunday,3,1,2023,TRUE
20230306,03/06/23,Monday,3,1,2023,FALSE
20230307,03/07/23,Tuesday,3,1,2023,FALSE
20230308,03/08/23,Wednesday,3,1,2023,FALSE
20230309,03/09/23,Thursday,3,1,2023,FALSE
20230310,03/10/23,Friday,3,1,2023,FALSE
20230311,03/11/23,Saturday,3,1,2023,TRUE
20230312,03/12/23,Sunday,3,1,2023,TRUE
20230313,03/13/23,Monday,3,1,2023,FALSE
20230314,03/14/23,Tuesday,3,1,2023,FALSE
20230315,03/15/23,Wednesday,3,1,2023,FALSE
20230316,03/16/23,Thursday,3,1,2023,FALSE
20230317,03/17/23,Friday,3,1,2023,FALSE
20230318,03/18/23,Saturday,3,1,2023,TRUE
20230319,03/19/23,Sunday,3,1,2023,TRUE
20230320,03/20/23,Monday,3,1,2023,FALSE
20230321,03/21/23,Tuesday,3,1,2023,FALSE
20230322,03/22/23,Wednesday,3,1,2023,FALSE
20230323,03/23/23,Thursday,3,1,2023,FALSE
20230324,03/24/23,Friday,3,1,2023,FALSE
20230325,03/25/23,Saturday,3,1,2023,TRUE
20230326,03/26/23,Sunday,3,1,2023,TRUE
20230327,03/27/23,Monday,3,1,2023,FALSE
20230328,03/28/23,Tuesday,3,1,2023,FALSE
20230329,03/29/23,Wednesday,3,1,2023,FALSE
20230330,03/30/23,Thursday,3,1,2023,FALSE
20230331,03/31/23,Friday,3,1,2023,FALSE
20230401,04/01/23,Saturday,4,2,2023,TRUE
20230402,04/02/23,Sunday,4,2,2023,TRUE
20230403,04/03/23,Monday,4,2,2023,FALSE
20230404,04/04/23,Tuesday,4,2,2023,FALSE
20230405,04/05/23,Wednesday,4,2,2023,FALSE
20230406,04/06/23,Thursday,4,2,2023,FALSE
20230407,04/07/23,Friday,4,2,2023,FALSE
20230408,04/08/23,Saturday,4,2,2023,TRUE
20230409,04/09/23,Sunday,4,2,2023,TRUE
20230410,04/10/23,Monday,4,2,2023,FALSE
20230411,04/11/23,Tuesday,4,2,2023,FALSE
20230412,04/12/23,Wednesday,4,2,2023,FALSE
20230413,04/13/23,Thursday,4,2,2023,FALSE
20230414,04/14/23,Friday,4,2,2023,FALSE
20230415,04/15/23,Saturday,4,2,2023,TRUE
20230416,04/16/23,Sunday,4,2,2023,TRUE
20230417,04/17/23,Monday,4,2,2023,FALSE
20230418,04/18/23,Tuesday,4,2,2023,FALSE
20230419,04/19/23,Wednesday,4,2,2023,FALSE
20230420,04/20/23,Thursday,4,2,2023,FALSE
20230421,04/21/23,Friday,4,2,2023,FALSE
20230422,04/22/23,Saturday,4,2,2023,TRUE
20230423,04/23/23,Sunday,4,2,2023,TRUE
20230424,04/24/23,Monday,4,2,2023,FALSE
20230425,04/25/23,Tuesday,4,2,2023,FALSE
20230426,04/26/23,Wednesday,4,2,2023,FALSE
20230427,04/27/23,Thursday,4,2,2023,FALSE
20230428,04/28/23,Friday,4,2,2023,FALSE
20230429,04/29/23,Saturday,4,2,2023,TRUE
20230430,04/30/23,Sunday,4,2,2023,TRUE
20230501,05/01/23,Monday,5,2,2023,FALSE
20230502,05/02/23,Tuesday,5,2,2023,FALSE
20230503,05/03/23,Wednesday,5,2,2023,FALSE
20230504,05/04/23,Thursday,5,2,2023,FALSE
20230505,05/05/23,Friday,5,2,2023,FALSE
20230506,05/06/23,Saturday,5,2,2023,TRUE
20230507,05/07/23,Sunday,5,2,2023,TRUE
20230508,05/08/23,Monday,5,2,2023,FALSE
20230509,05/09/23,Tuesday,5,2,2023,FALSE
20230510,05/10/23,Wednesday,5,2,2023,FALSE
20230511,05/11/23,Thursday,5,2,2023,FALSE
20230512,05/12/23,Friday,5,2,2023,FALSE
20230513,05/13/23,Saturday,5,2,2023,TRUE
20230514,05/14/23,Sunday,5,2,2023,TRUE
20230515,05/15/23,Monday,5,2,2023,FALSE
20230516,05/16/23,Tuesday,5,2,2023,FALSE
20230517,05/17/23,Wednesday,5,2,2023,FALSE
20230518,05/18/23,Thursday,5,2,2023,FALSE
20230519,05/19/23,Friday,5,2,2023,FALSE
20230520,05/20/23,Saturday,5,2,2023,TRUE
20230521,05/21/23,Sunday,5,2,2023,TRUE
20230522,05/22/23,Monday,5,2,2023,FALSE
20230523,05/23/23,Tuesday,5,2,2023,FALSE
20230524,05/24/23,Wednesday,5,2,2023,FALSE
20230525,05/25/23,Thursday,5,2,2023,FALSE
20230526,05/26/23,Friday,5,2,2023,FALSE
20230527,05/27/23,Saturday,5,2,2023,TRUE
20230528,05/28/23,Sunday,5,2,2023,TRUE
20230529,05/29/23,Monday,5,2,2023,FALSE
20230530,05/30/23,Tuesday,5,2,2023,FALSE
20230531,05/31/23,Wednesday,5,2,2023,FALSE
20230601,06/01/23,Thursday,6,2,2023,FALSE
20230602,06/02/23,Friday,6,2,2023,FALSE
20230603,06/03/23,Saturday,6,2,2023,TRUE
20230604,06/04/23,Sunday,6,2,2023,TRUE
20230605,06/05/23,Monday,6,2,2023,FALSE
20230606,06/06/23,Tuesday,6,2,2023,FALSE
20230607,06/07/23,Wednesday,6,2,2023,FALSE
20230608,06/08/23,Thursday,6,2,2023,FALSE
20230609,06/09/23,Friday,6,2,2023,FALSE
20230610,06/10/23,Saturday,6,2,2023,TRUE
20230611,06/11/23,Sunday,6,2,2023,TRUE
20230612,06/12/23,Monday,6,2,2023,FALSE
20230613,06/13/23,Tuesday,6,2,2023,FALSE
20230614,06/14/23,Wednesday,6,2,2023,FALSE
20230615,06/15/23,Thursday,6,2,2023,FALSE
20230616,06/16/23,Friday,6,2,2023,FALSE
20230617,06/17/23,Saturday,6,2,2023,TRUE
20230618,06/18/23,Sunday,6,2,2023,TRUE
20230619,06/19/23,Monday,6,2,2023,FALSE
20230620,06/20/23,Tuesday,6,2,2023,FALSE
20230621,06/21/23,Wednesday,6,2,2023,FALSE
20230622,06/22/23,Thursday,6,2,2023,FALSE
20230623,06/23/23,Friday,6,2,2023,FALSE
20230624,06/24/23,Saturday,6,2,2023,TRUE
20230625,06/25/23,Sunday,6,2,2023,TRUE
20230626,06/26/23,Monday,6,2,2023,FALSE
20230627,06/27/23,Tuesday,6,2,2023,FALSE
20230628,06/28/23,Wednesday,6,2,2023,FALSE
20230629,06/29/23,Thursday,6,2,2023,FALSE
20230630,06/30/23,Friday,6,2,2023,FALSE
20230701,07/01/23,Saturday,7,3,2023,TRUE
20230702,07/02/23,Sunday,7,3,2023,TRUE
20230703,07/03/23,Monday,7,3,2023,FALSE
20230704,07/04/23,Tuesday,7,3,2023,FALSE
20230705,07/05/23,Wednesday,7,3,2023,FALSE
20230706,07/06/23,Thursday,7,3,2023,FALSE
20230707,07/07/23,Friday,7,3,2023,FALSE
20230708,07/08/23,Saturday,7,3,2023,TRUE
20230709,07/09/23,Sunday,7,3,2023,TRUE
20230710,07/10/23,Monday,7,3,2023,FALSE
20230711,07/11/23,Tuesday,7,3,2023,FALSE
20230712,07/12/23,Wednesday,7,3,2023,FALSE
20230713,07/13/23,Thursday,7,3,2023,FALSE
20230714,07/14/23,Friday,7,3,2023,FALSE
20230715,07/15/23,Saturday,7,3,2023,TRUE
20230716,07/16/23,Sunday,7,3,2023,TRUE
20230717,07/17/23,Monday,7,3,2023,FALSE
20230718,07/18/23,Tuesday,7,3,2023,FALSE
20230719,07/19/23,Wednesday,7,3,2023,FALSE
20230720,07/20/23,Thursday,7,3,2023,FALSE
20230721,07/21/23,Friday,7,3,2023,FALSE
20230722,07/22/23,Saturday,7,3,2023,TRUE
20230723,07/23/23,Sunday,7,3,2023,TRUE
20230724,07/24/23,Monday,7,3,2023,FALSE
20230725,07/25/23,Tuesday,7,3,2023,FALSE
20230726,07/26/23,Wednesday,7,3,2023,FALSE
20230727,07/27/23,Thursday,7,3,2023,FALSE
20230728,07/28/23,Friday,7,3,2023,FALSE
20230729,07/29/23,Saturday,7,3,2023,TRUE
20230730,07/30/23,Sunday,7,3,2023,TRUE
20230731,07/31/23,Monday,7,3,2023,FALSE
20230801,08/01/23,Tuesday,8,3,2023,FALSE
20230802,08/02/23,Wednesday,8,3,2023,FALSE
20230803,08/03/23,Thursday,8,3,2023,FALSE
20230804,08/04/23,Friday,8,3,2023,FALSE
20230805,08/05/23,Saturday,8,3,2023,TRUE
20230806,08/06/23,Sunday,8,3,2023,TRUE
20230807,08/07/23,Monday,8,3,2023,FALSE
20230808,08/08/23,Tuesday,8,3,2023,FALSE
20230809,08/09/23,Wednesday,8,3,2023,FALSE
20230810,08/10/23,Thursday,8,3,2023,FALSE
20230811,08/11/23,Friday,8,3,2023,FALSE
20230812,08/12/23,Saturday,8,3,2023,TRUE
20230813,08/13/23,Sunday,8,3,2023,TRUE
20230814,08/14/23,Monday,8,3,2023,FALSE
20230815,08/15/23,Tuesday,8,3,2023,FALSE
20230816,08/16/23,Wednesday,8,3,2023,FALSE
20230817,08/17/23,Thursday,8,3,2023,FALSE
20230818,08/18/23,Friday,8,3,2023,FALSE
20230819,08/19/23,Saturday,8,3,2023,TRUE
20230820,08/20/23,Sunday,8,3,2023,TRUE
20230821,08/21/23,Monday,8,3,2023,FALSE
20230822,08/22/23,Tuesday,8,3,2023,FALSE
20230823,08/23/23,Wednesday,8,3,2023,FALSE
20230824,08/24/23,Thursday,8,3,2023,FALSE
20230825,08/25/23,Friday,8,3,2023,FALSE
20230826,08/26/23,Saturday,8,3,2023,TRUE
20230827,08/27/23,Sunday,8,3,2023,TRUE
20230828,08/28/23,Monday,8,3,2023,FALSE
20230829,08/29/23,Tuesday,8,3,2023,FALSE
20230830,08/30/23,Wednesday,8,3,2023,FALSE
20230831,08/31/23,Thursday,8,3,2023,FALSE
20230901,09/01/23,Friday,9,3,2023,FALSE
20230902,09/02/23,Saturday,9,3,2023,TRUE
20230903,09/03/23,Sunday,9,3,2023,TRUE
20230904,09/04/23,Monday,9,3,2023,FALSE
20230905,09/05/23,Tuesday,9,3,2023,FALSE
20230906,09/06/23,Wednesday,9,3,2023,FALSE
20230907,09/07/23,Thursday,9,3,2023,FALSE
20230908,09/08/23,Friday,9,3,2023,FALSE
20230909,09/09/23,Saturday,9,3,2023,TRUE
20230910,09/10/23,Sunday,9,3,2023,TRUE
20230911,09/11/23,Monday,9,3,2023,FALSE
20230912,09/12/23,Tuesday,9,3,2023,FALSE
20230913,09/13/23,Wednesday,9,3,2023,FALSE
20230914,09/14/23,Thursday,9,3,2023,FALSE
20230915,09/15/23,Friday,9,3,2023,FALSE
20230916,09/16/23,Saturday,9,3,2023,TRUE
20230917,09/17/23,Sunday,9,3,2023,TRUE
20230918,09/18/23,Monday,9,3,2023,FALSE
20230919,09/19/23,Tuesday,9,3,2023,FALSE
20230920,09/20/23,Wednesday,9,3,2023,FALSE
20230921,09/21/23,Thursday,9,3,2023,FALSE
20230922,09/22/23,Friday,9,3,2023,FALSE
20230923,09/23/23,Saturday,9,3,2023,TRUE
20230924,09/24/23,Sunday,9,3,2023,TRUE
20230925,09/25/23,Monday,9,3,2023,FALSE
20230926,09/26/23,Tuesday,9,3,2023,FALSE
20230927,09/27/23,Wednesday,9,3,2023,FALSE
20230928,09/28/23,Thursday,9,3,2023,FALSE
20230929,09/29/23,Friday,9,3,2023,FALSE
20230930,09/30/23,Saturday,9,3,2023,TRUE
20231001,10/01/23,Sunday,10,4,2023,TRUE
20231002,10/02/23,Monday,10,4,2023,FALSE
20231003,10/03/23,Tuesday,10,4,2023,FALSE
